DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE
2021-07-30,3234.37,3234.66,3202.32,3202.32,687861015,12808243381658
2021-08-02,3218.42,3223.04,3194.0,3223.04,561003439,10237986168170
2021-08-03,3221.57,3237.14,3213.2,3237.14,653512911,12491381488029
2021-08-04,3246.65,3283.14,3237.55,3280.38,632241743,12357119579176
2021-08-05,3283.25,3296.17,3273.33,3276.13,680941049,11877709071888
2021-08-06,3277.06,3288.17,3261.93,3270.36,941361338,15455403584955
2021-08-09,3258.1,3275.15,3251.74,3260.42,707654201,15732538324746
2021-08-10,3272.44,3272.44,3232.46,3243.19,730349269,21657925207047
2021-08-11,3235.36,3250.21,3217.65,3220.62,618092869,19193401379930
2021-08-12,3213.58,3229.59,3202.11,3208.38,643282554,20403905566084
2021-08-13,3205.75,3209.72,3146.76,3171.29,696468122,20201969432850
2021-08-17,3169.74,3179.49,3134.48,3143.09,690842314,22241588390442
2021-08-18,3141.98,3175.88,3124.56,3158.93,622791632,16752626526034
2021-08-19,3140.01,3158.0,3097.83,3097.83,655629079,17170843636716
2021-08-20,3111.1,3122.09,3049.03,3060.51,672088491,16450579796320
2021-08-23,3086.81,3111.81,3064.65,3090.21,570979933,13424032926826
2021-08-24,3119.7,3142.58,3115.23,3138.3,586535144,14946073572844
2021-08-25,3148.13,3161.0,3124.25,3146.81,624688408,13365595656643
2021-08-26,3151.3,3159.37,3121.04,3128.53,727719083,13335287860349
2021-08-27,3116.29,3143.01,3106.97,3133.9,520668771,11039934421080
2021-08-30,3160.87,3164.87,3132.77,3144.19,602858388,11758710379309
2021-08-31,3144.49,3199.89,3130.3,3199.27,661221167,15863630339895
2021-09-01,3195.67,3215.13,3185.8,3207.02,746705227,13537907689214
2021-09-02,3198.03,3204.01,3171.78,3175.85,757859615,15378375212484
2021-09-03,3189.71,3203.08,3181.64,3201.06,641510055,13110992029700
2021-09-06,3196.3,3206.25,3186.79,3203.33,726190124,12313477364484
2021-09-07,3200.07,3201.76,3176.81,3187.42,760159709,11943337187144
2021-09-08,3178.74,3187.55,3157.07,3162.99,859889326,17302711069208
2021-09-09,3146.64,3158.6,3111.49,3114.7,927368577,17787104851733
2021-09-10,3121.09,3131.54,3103.38,3125.76,723085303,13566490029242
2021-09-13,3117.35,3139.13,3109.01,3127.86,732269520,13505433023679
2021-09-14,3137.32,3164.31,3137.32,3148.83,713227276,15787292366491
2021-09-15,3147.21,3164.01,3138.8,3153.4,616557070,12162693523272
2021-09-16,3165.38,3167.68,3126.65,3130.09,612873472,12259518128260
2021-09-17,3127.75,3142.13,3112.51,3140.51,589244026,14937657948864
2021-09-23,3123.64,3131.63,3107.98,3127.58,623841308,14009138133250
2021-09-24,3140.73,3146.86,3119.4,3125.24,753222478,12558236431734
2021-09-27,3121.7,3146.35,3119.26,3133.64,883229339,12266966973757
2021-09-28,3133.4,3134.46,3095.72,3097.92,894913170,14658731286208
2021-09-29,3055.5,3069.04,3030.6,3060.27,821557926,15137007962920
2021-09-30,3054.87,3079.43,3046.43,3068.82,885818713,14942853884792
2021-10-01,3056.21,3062.6,3015.01,3019.18,855481955,12944006323787
2021-10-05,2998.17,2998.17,2940.59,2962.17,840557005,15315537326790
2021-10-06,2986.06,2993.47,2908.3,2908.31,901721943,15668592169787
2021-10-07,2936.87,2961.53,2927.6,2959.46,595381702,11906736775955
2021-10-08,2977.82,2978.08,2949.01,2956.3,668946781,12634091306885
2021-10-12,2950.22,2950.94,2901.51,2916.38,660180934,12767649889473
2021-10-13,2913.34,2953.33,2909.47,2944.41,752132429,12294514171307
2021-10-14,2968.87,2988.97,2962.33,2988.64,617170079,12064564380622
2021-10-15,3012.62,3021.9,2999.33,3015.06,857797842,12540973320207
2021-10-18,3017.48,3021.17,2990.44,3006.68,926369474,10649948958411
2021-10-19,3022.23,3034.53,3014.19,3029.04,845703531,10112026428717
2021-10-20,3043.13,3047.24,3012.97,3013.13,680326898,11178213476930
2021-10-21,3012.28,3025.88,3002.74,3007.33,887369794,10572398217802
2021-10-22,3005.36,3018.7,2996.26,3006.16,695272936,9047262545950
2021-10-25,3001.1,3025.27,2983.29,3020.54,791795966,10489293804156
2021-10-26,3039.82,3051.65,3030.53,3049.08,564559805,9512681741122
2021-10-27,3045.83,3049.02,3019.0,3025.49,607875370,10220672977011
2021-10-28,3023.17,3034.42,3009.55,3009.55,617256798,12367618427652
2021-10-29,3025.67,3030.17,2965.4,2970.68,545833755,11035682384856
2021-11-01,2984.18,2991.81,2976.87,2978.94,475382111,9410799387549
2021-11-02,2995.58,3034.3,2995.58,3013.49,525853038,9662968105172
2021-11-03,3020.36,3020.87,2969.01,2975.71,658648364,12438267928860
2021-11-04,3000.92,3011.56,2978.07,2983.22,772023904,14658519584987
2021-11-05,3003.53,3003.53,2953.96,2969.27,688027918,12669722983462
2021-11-08,2965.36,2968.18,2930.9,2960.2,560205356,10388089493103
2021-11-09,2958.15,2987.28,2949.17,2962.46,708773471,9684977252764
2021-11-10,2947.46,2958.61,2924.36,2930.17,570931752,9663221463613
2021-11-11,2911.41,2925.19,2903.72,2924.92,572859058,13468395643103
2021-11-12,2945.95,2973.84,2938.27,2968.8,665733196,12472956374638
2021-11-15,2989.68,3003.71,2979.96,2999.52,639395683,11402053251342
2021-11-16,2995.68,3011.88,2985.34,2997.21,579646335,11101212743890
2021-11-17,3004.02,3004.67,2957.7,2962.42,541489534,10661680483275
2021-11-18,2959.26,2964.48,2937.53,2947.38,541652823,10119317376788
2021-11-19,2951.06,2974.64,2948.07,2971.02,657093788,11002168877105
2021-11-22,2983.38,3018.01,2980.73,3013.25,530959176,12945532600397
2021-11-23,3013.16,3016.36,2992.14,2997.33,524233416,10830503621150
2021-11-24,3006.34,3017.9,2981.02,2994.29,556640473,10963458592619
2021-11-25,2996.74,2996.74,2973.24,2980.27,595969686,9401090529106
2021-11-26,2973.04,2985.77,2930.31,2936.44,595597647,11901297731572
2021-11-29,2906.15,2930.22,2890.78,2909.32,844400434,13092783140665
2021-11-30,2932.71,2942.93,2822.73,2839.01,983556318,19852270868593
2021-12-01,2860.12,2905.74,2837.03,2899.72,563927192,12534484740158
2021-12-02,2874.64,2945.27,2874.64,2945.27,534461669,11918441491698
2021-12-03,2935.93,2975.44,2927.55,2968.33,486749001,10344372944198
2021-12-06,2954.82,2983.5,2932.49,2973.25,479907913,9657402253160
2021-12-07,2973.84,2992.31,2960.9,2991.72,541370062,10215647036599
2021-12-08,3017.93,3036.13,2995.34,3001.8,488246121,11115220654811
2021-12-09,3007.0,3029.57,3001.55,3029.57,513445799,12614031150535
2021-12-10,3008.7,3017.64,2998.29,3010.23,451599491,8434890985993
2021-12-13,3019.67,3043.83,3000.51,3001.66,375828375,8629448910198
2021-12-14,2983.95,3001.7,2976.16,2987.95,581569904,9856789517126
2021-12-15,2979.83,2992.3,2973.0,2989.39,432874423,8253059437129
2021-12-16,3013.26,3018.2,2989.63,3006.41,402825154,8524314062950
2021-12-17,2985.2,3017.73,2984.19,3017.73,451824159,11650002805031
2021-12-20,3001.33,3001.33,2962.07,2963.0,377584565,8621305733909
2021-12-21,2981.67,2984.56,2955.9,2975.03,410979633,9108501429680
2021-12-22,2993.5,3000.79,2976.65,2984.48,461755372,8835649524455
2021-12-23,2998.02,3000.7,2980.91,2998.17,483838948,9319626829913
2021-12-24,3009.48,3025.77,3009.48,3012.43,537548258,8583472759012
2021-12-27,3013.94,3017.31,2999.3,2999.55,475363053,8280394735651
2021-12-28,3006.77,3020.29,2991.55,3020.24,607046190,12096893607293
2021-12-29,3002.9,3007.72,2988.67,2993.29,545831859,10908667230981
2021-12-30,2999.75,3005.36,2975.74,2977.65,461038202,8727458062998
2022-01-03,2998.32,3010.77,2979.42,2988.77,435825854,8193887264228
2022-01-04,2991.97,2995.25,2973.08,2989.24,621549385,9991473942836
2022-01-05,2984.05,2986.2,2936.73,2953.97,787346121,15428422516445
2022-01-06,2925.4,2952.54,2915.38,2920.53,786045066,13297135242112
2022-01-07,2933.78,2959.03,2933.1,2954.89,546172478,10582421237357
2022-01-10,2947.37,2951.12,2910.9,2926.72,477399917,10397827640756
2022-01-11,2930.93,2943.57,2909.82,2927.38,566171897,10646541507362
2022-01-12,2950.78,2972.58,2950.31,2972.48,519500914,10895354474281
2022-01-13,2979.91,2982.14,2958.39,2962.09,604870641,11458978734387
2022-01-14,2937.61,2944.97,2914.73,2921.92,532668250,10799738387436
2022-01-17,2918.55,2919.67,2875.98,2890.1,593260741,10396512579668
2022-01-18,2898.98,2902.79,2857.26,2864.24,554040958,10040965253936
2022-01-19,2840.34,2871.79,2832.18,2842.28,463829499,9649066534496
2022-01-20,2842.28,2862.7,2830.97,2862.68,395669124,8872018415152
2022-01-21,2837.49,2847.95,2817.11,2834.29,532753367,10718107702468
2022-01-24,2823.76,2828.11,2780.68,2792.0,473993186,9304491107906
2022-01-25,2786.41,2789.62,2703.99,2720.39,639958796,11700945453437
2022-01-26,2729.75,2744.14,2708.1,2709.24,472650641,8978726558031
2022-01-27,2709.24,2722.86,2614.49,2614.49,487726708,20548835072170
2022-01-28,2617.87,2668.59,2591.53,2663.34,434186972,13753057379762
2022-02-03,2706.34,2735.34,2702.78,2707.82,435709933,12472536011223
2022-02-04,2714.83,2751.8,2712.87,2750.26,536148768,11393256143290
2022-02-07,2750.7,2750.7,2718.94,2745.06,417838468,11291947751742
2022-02-08,2767.76,2779.85,2726.72,2746.47,560534109,11785877200608
2022-02-09,2772.63,2773.38,2753.51,2768.85,539123929,10337571131580
2022-02-10,2787.44,2788.27,2761.76,2771.93,509611246,12776154092019
2022-02-11,2739.14,2766.7,2735.08,2747.71,480520356,10992603318314
2022-02-14,2715.1,2724.72,2688.24,2704.48,616343422,11579386551903
2022-02-15,2712.45,2716.45,2665.47,2676.54,589039193,9435833780019
2022-02-16,2719.61,2730.43,2711.34,2729.68,422366402,8389883428213
2022-02-17,2735.11,2770.66,2711.99,2744.09,611421577,11812904600162
2022-02-18,2714.52,2747.08,2711.88,2744.52,513521173,8508342024254
2022-02-21,2706.65,2746.62,2694.9,2743.8,495301161,7896733628442
2022-02-22,2705.08,2721.84,2690.09,2706.79,648400532,10590490331638
2022-02-23,2727.43,2729.56,2705.31,2719.53,537841009,9138533730564
2022-02-24,2689.28,2694.55,2642.63,2648.8,926399613,13586138013425
2022-02-25,2678.47,2694.81,2665.96,2676.76,664347310,12221012186710
2022-02-28,2663.0,2699.18,2658.25,2699.18,613470298,12894247765178
2022-03-02,2698.31,2716.46,2692.24,2703.52,527950387,10996672546245
2022-03-03,2729.86,2748.21,2726.35,2747.08,614514855,10592861510194
2022-03-04,2736.58,2736.58,2702.34,2713.43,765675798,12427423966429
2022-03-07,2680.17,2680.17,2644.1,2651.31,571562292,12089299502161
2022-03-08,2617.33,2647.18,2605.81,2622.4,540370226,11679452446651
2022-03-10,2660.86,2682.79,2660.86,2680.32,613810463,13694703490818
2022-03-11,2665.95,2672.62,2647.28,2661.28,797034211,12363206013444
2022-03-14,2654.93,2661.76,2633.31,2645.65,636324491,12037826871926
2022-03-15,2630.31,2641.97,2615.08,2621.53,604181621,9583002317208
2022-03-16,2649.85,2659.9,2630.03,2659.23,736353564,9310850792342
2022-03-17,2703.27,2714.0,2694.51,2694.51,546079006,11900904843703
2022-03-18,2695.64,2708.16,2688.71,2707.02,644017432,11442603703912
2022-03-21,2717.81,2717.81,2683.69,2686.05,502401733,8693849794167
2022-03-22,2686.68,2712.14,2686.58,2710.0,489441786,9367506018394
2022-03-23,2727.12,2742.27,2720.83,2735.05,883375917,11838671696715
2022-03-24,2716.25,2729.66,2705.14,2729.66,960897734,13177858819418
2022-03-25,2740.83,2740.95,2722.36,2729.98,602771056,10824995141702
2022-03-28,2721.22,2737.46,2707.74,2729.56,768042550,9801744222798
2022-03-29,2745.62,2754.18,2733.22,2741.07,732159279,10020299985146
2022-03-30,2758.31,2760.6,2740.02,2746.74,840134353,11099514114188
2022-03-31,2743.24,2765.2,2743.2,2757.65,1030288741,9729367389375
2022-04-01,2745.85,2745.85,2729.68,2739.85,1305564027,10689584093613
2022-04-04,2729.86,2758.38,2722.45,2757.9,1022970584,9744917655977
2022-04-05,2765.5,2769.18,2750.5,2759.2,1605993694,9933180821147
2022-04-06,2739.07,2747.85,2730.66,2735.03,1321644983,11014544531112
2022-04-07,2714.7,2718.5,2693.36,2695.86,999275955,12291042906435
2022-04-08,2706.64,2712.0,2685.52,2700.39,948355122,10296234348228
2022-04-11,2687.54,2711.02,2683.96,2693.1,742601512,8831630373027
2022-04-12,2674.17,2685.08,2658.4,2666.76,870969540,9853720362264
2022-04-13,2677.53,2717.63,2672.6,2716.49,733240925,9645445517007
2022-04-14,2719.34,2720.3,2702.61,2716.71,665351048,11419812319490
2022-04-15,2695.52,2705.41,2685.01,2696.06,693717683,9570267540535
2022-04-18,2685.04,2701.11,2681.37,2693.21,1024914928,9050332417145
2022-04-19,2707.76,2723.98,2705.32,2718.89,1257385350,9779975371254
2022-04-20,2718.49,2724.46,2702.84,2718.69,1736282680,12283912938601
2022-04-21,2725.71,2737.54,2725.04,2728.21,1002973383,11482591241019
2022-04-22,2704.72,2708.58,2690.48,2704.71,1239909929,12120588065484
2022-04-25,2676.67,2680.35,2657.04,2657.13,1018005341,11698115888010
2022-04-26,2674.0,2678.05,2663.83,2668.31,889941868,10807853191333
2022-04-27,2630.58,2641.82,2615.5,2639.06,1072367495,12558710512739
2022-04-28,2656.54,2667.49,2638.37,2667.49,899168711,12463396003912
2022-04-29,2669.18,2696.1,2664.06,2695.05,975253172,12664752150376
2022-05-02,2669.21,2689.91,2667.85,2687.45,873722720,9075648672047
2022-05-03,2690.16,2702.1,2680.46,2680.46,883402977,9199338259039
2022-05-04,2690.45,2696.03,2667.23,2677.57,1181019910,9903933505101
2022-05-06,2650.89,2652.51,2635.97,2644.51,1333935834,10595418478532
2022-05-09,2634.32,2642.75,2606.08,2610.81,892652722,9289660879298
2022-05-10,2590.13,2602.75,2553.01,2596.56,841463317,10842463041698
2022-05-11,2586.52,2599.11,2579.09,2592.27,679509759,8608259453968
2022-05-12,2569.5,2591.57,2546.8,2550.08,900330795,12167915258889
2022-05-13,2570.01,2605.84,2565.96,2604.24,788539195,10342060894273
2022-05-16,2624.69,2629.2,2593.61,2596.58,780198956,8528536948653
2022-05-17,2603.58,2621.84,2603.58,2620.44,873519449,9658877230199
2022-05-18,2634.75,2644.13,2618.0,2625.98,870268210,10047167987534
2022-05-19,2576.24,2597.79,2568.54,2592.34,677595162,9883989670611
2022-05-20,2605.78,2641.68,2605.38,2639.29,755652901,9634339029530
2022-05-23,2651.63,2653.87,2634.29,2647.38,644204838,7815203608813
2022-05-24,2638.94,2646.99,2605.87,2605.87,851235794,8703525826182
2022-05-25,2621.75,2630.17,2602.94,2617.22,712611488,8353418910949
2022-05-26,2616.99,2641.91,2602.01,2612.45,595849280,8613523897667
2022-05-27,2640.75,2644.71,2631.49,2638.05,590813776,8028158869516
2022-05-30,2662.31,2672.74,2654.18,2669.66,469797632,7473951584916
2022-05-31,2666.88,2685.9,2654.32,2685.9,671679086,13970895517957
2022-06-02,2670.74,2674.0,2653.59,2658.99,525259148,7860485371460
2022-06-03,2679.57,2681.51,2663.0,2670.65,562469813,7566757988438
2022-06-07,2659.27,2662.04,2622.78,2626.34,524710380,8948923639761
2022-06-08,2633.53,2639.52,2621.96,2626.15,576389702,7964335124403
2022-06-09,2618.92,2627.88,2606.61,2625.44,814882844,10857975089630
2022-06-10,2596.37,2602.8,2583.74,2595.87,724089803,8285964062392
2022-06-13,2550.21,2550.32,2504.51,2504.51,660309279,10335873891430
2022-06-14,2472.96,2503.17,2457.39,2492.97,671756827,9992819780261
2022-06-15,2490.01,2495.54,2436.04,2447.38,714143493,9936928113647
2022-06-16,2481.66,2500.36,2447.33,2451.41,584041265,9588186586438
2022-06-17,2409.72,2441.34,2396.47,2440.93,634896746,11201571607435
2022-06-20,2449.89,2449.89,2372.35,2391.03,592701890,9092289259636
2022-06-21,2402.99,2423.48,2385.6,2408.93,479678348,7440755424721
2022-06-22,2417.11,2418.05,2342.81,2342.81,532138957,8690134078974
2022-06-23,2347.84,2361.23,2306.48,2314.32,749660688,10212365984694
2022-06-24,2327.11,2373.48,2319.99,2366.6,654445552,8469155606714
2022-06-27,2383.2,2418.94,2365.86,2401.92,510587331,7656358037502
2022-06-28,2405.2,2422.1,2393.96,2422.09,564985557,7193433718663
2022-06-29,2387.1,2393.25,2375.45,2377.99,422127378,7965810495235
2022-06-30,2368.57,2368.57,2332.59,2332.64,515396401,8923480624878
2022-07-01,2342.92,2354.97,2291.49,2305.42,530345985,8687669165705
2022-07-04,2310.73,2318.31,2276.63,2300.34,467959552,7339364788057
2022-07-05,2322.11,2344.08,2309.62,2341.78,323904543,6890579318763
2022-07-06,2330.11,2332.14,2290.33,2292.01,410732087,8919471617948
2022-07-07,2308.97,2344.14,2307.9,2334.27,340172962,7652635944561
2022-07-08,2352.49,2367.84,2348.74,2350.61,411424871,7008117581875
2022-07-11,2357.43,2363.26,2337.82,2340.27,377108087,6301233630004
2022-07-12,2330.88,2333.02,2303.74,2317.76,379308230,6369257946374
2022-07-13,2324.45,2341.19,2312.49,2328.61,308806098,5998501221291
2022-07-14,2316.41,2338.29,2307.69,2322.32,349137973,6539856912394
2022-07-15,2335.12,2337.3,2293.45,2330.98,319675148,7383211368831
2022-07-18,2350.48,2376.5,2344.12,2375.25,324357054,7104661030882
2022-07-19,2367.52,2372.74,2359.59,2370.97,339377650,6556190576633
2022-07-20,2406.29,2410.06,2382.65,2386.85,333329038,7434803856736
2022-07-21,2387.91,2411.96,2387.91,2409.16,295624147,6309070850975
2022-07-22,2405.37,2417.91,2391.48,2393.14,381596729,6973850591019
2022-07-25,2385.65,2412.47,2385.65,2403.69,323090645,5959859115833
2022-07-26,2397.27,2415.39,2395.17,2412.96,415671406,6240741372242
2022-07-27,2412.52,2415.53,2396.19,2415.53,333587637,7049802775578
2022-07-28,2437.57,2443.43,2429.07,2435.27,491073262,9196434759360
2022-07-29,2453.53,2463.05,2442.01,2451.5,499369222,10256338412084
2022-08-01,2444.05,2461.4,2437.13,2452.25,487160292,7509597616018
2022-08-02,2451.0,2451.07,2428.76,2439.62,549923571,7266264362087
2022-08-03,2438.56,2461.45,2433.12,2461.45,475302377,6751538574171
2022-08-04,2478.44,2478.95,2465.32,2473.11,399964621,7506315190255
2022-08-05,2481.43,2497.58,2480.05,2490.8,409776228,7561092338383
2022-08-08,2481.17,2494.0,2477.76,2493.1,418234294,7613758407732
2022-08-09,2493.57,2506.49,2481.36,2503.46,454363895,8940803191412
2022-08-10,2493.7,2494.15,2478.21,2480.88,479467472,9029482446522
2022-08-11,2507.74,2523.78,2506.41,2523.78,505245846,9710839930543
2022-08-12,2519.66,2533.2,2514.31,2527.94,445546613,8028576836861
2022-08-16,2543.05,2546.35,2532.2,2533.52,398335301,8064107136952
2022-08-17,2536.57,2543.15,2512.01,2516.47,418052960,7153680341416
2022-08-18,2499.3,2515.37,2488.09,2508.05,381627621,7105984862757
2022-08-19,2510.72,2510.72,2492.69,2492.69,459834963,7138647913895
2022-08-22,2467.38,2475.77,2457.08,2462.5,422552201,6108018866782
2022-08-23,2449.31,2454.55,2431.83,2435.34,471166457,7560708244033
2022-08-24,2446.18,2454.01,2430.69,2447.45,423502192,8119783719901
2022-08-25,2459.79,2477.26,2455.32,2477.26,426229583,7286329326891
2022-08-26,2489.14,2497.76,2476.75,2481.03,520091055,8628665213503
2022-08-29,2432.06,2432.89,2417.01,2426.89,448746272,7891467341171
2022-08-30,2441.21,2453.91,2433.48,2450.93,336555412,6826615309757
2022-08-31,2433.47,2473.75,2426.14,2472.05,436246626,9562592358058
2022-09-01,2443.0,2443.61,2415.61,2415.61,580021246,8452317734460
2022-09-02,2427.7,2432.37,2402.67,2409.41,391598680,7214619685036
2022-09-05,2410.07,2424.77,2392.63,2403.68,354737977,6277833943090
2022-09-06,2409.72,2422.53,2399.26,2410.02,294224141,5476236129935
2022-09-07,2395.66,2398.4,2365.35,2376.46,378200299,7530889694741
2022-09-08,2393.27,2394.06,2379.06,2384.28,423620804,9208735425055
2022-09-13,2418.59,2453.95,2418.59,2449.54,367102506,9165153475933
2022-09-14,2390.47,2418.42,2381.5,2411.42,461507522,7625505300244
2022-09-15,2416.01,2421.63,2401.83,2401.83,424110958,7432763619455
2022-09-16,2387.56,2395.1,2371.11,2382.78,440798650,8690463859936
2022-09-19,2388.73,2389.85,2352.76,2355.66,403937473,6885918719312
2022-09-20,2373.64,2382.52,2359.84,2367.85,419340243,7013236217546
2022-09-21,2351.54,2360.27,2341.79,2347.21,378165438,6269073304236
2022-09-22,2319.7,2335.11,2309.1,2332.31,446820270,7413267166090
2022-09-23,2331.33,2334.06,2285.71,2290.0,446460548,7416795759616
2022-09-26,2260.8,2260.8,2215.36,2220.94,621995319,9461817890486
2022-09-27,2224.39,2227.35,2197.9,2223.86,487939509,8005556968882
2022-09-28,2206.15,2223.56,2151.6,2169.29,596136346,9208349862260
2022-09-29,2197.75,2210.61,2170.14,2170.93,508500874,7240707424286
2022-09-30,2161.11,2177.2,2134.77,2155.49,950269674,7923750847279
2022-10-04,2189.51,2212.38,2180.84,2209.38,421003102,7500281281993
2022-10-05,2248.85,2253.93,2204.03,2215.22,855790158,9509079504051
2022-10-06,2230.43,2250.87,2223.36,2237.86,643015745,6850065019707
2022-10-07,2217.84,2245.88,2215.08,2232.84,428682906,7831443986822
2022-10-11,2193.02,2193.05,2174.06,2192.07,859508909,7867859123713
2022-10-12,2191.35,2205.02,2181.65,2202.47,658347571,7409130718339
2022-10-13,2198.29,2198.34,2162.87,2162.87,792452498,7169779036476
2022-10-14,2200.66,2220.54,2193.63,2212.55,513523921,7161818150242
2022-10-17,2187.17,2221.05,2177.66,2219.71,498780636,6526810304619
2022-10-18,2249.15,2251.74,2220.71,2249.95,580891633,7249919118989
2022-10-19,2249.35,2266.8,2234.59,2237.44,895161384,7738879084055
2022-10-20,2225.53,2231.52,2200.44,2218.09,1108102611,8325030384709
2022-10-21,2210.59,2224.04,2204.64,2213.12,637486476,6228174452296
2022-10-24,2248.26,2256.67,2229.85,2236.16,444820460,6846985381405
2022-10-25,2237.04,2253.24,2230.75,2235.07,456770059,7030016883895
2022-10-26,2240.7,2258.11,2234.49,2249.56,563441589,7492742941480
2022-10-27,2266.07,2290.56,2262.02,2288.78,587872005,8435336656071
2022-10-28,2276.73,2292.65,2266.44,2268.4,427245332,8289370725957
2022-10-31,2293.75,2295.51,2273.73,2293.61,401399527,8679296295233
2022-11-01,2301.58,2335.57,2297.57,2335.22,597205901,9476615249499
2022-11-02,2326.05,2346.32,2323.37,2336.87,450634597,9568100644617
2022-11-03,2297.45,2342.86,2296.44,2329.17,550428338,9273251406933
2022-11-04,2325.85,2348.43,2316.29,2348.43,436430311,7927339089118
2022-11-07,2360.22,2373.28,2354.22,2371.79,392508611,8059881002353
2022-11-08,2387.2,2400.39,2375.67,2399.04,500087936,8601453057670
2022-11-09,2408.54,2429.65,2403.64,2424.41,680722009,9342671819052
2022-11-10,2405.77,2426.1,2401.99,2402.23,899127446,9344425168815
2022-11-11,2466.9,2486.46,2463.51,2483.16,758247863,13917647603448
2022-11-14,2485.18,2499.43,2470.6,2474.65,731166034,11216385156415
2022-11-15,2482.76,2485.2,2463.65,2480.33,617401010,9308852326801
2022-11-16,2487.0,2487.0,2446.79,2477.45,657833955,9880428494318
2022-11-17,2466.5,2467.39,2442.9,2442.9,914519167,8556988540142
2022-11-18,2448.13,2471.87,2442.87,2444.48,589585960,7444437086996
2022-11-21,2446.05,2448.14,2409.36,2419.5,544528841,7049427243317
2022-11-22,2405.96,2426.4,2401.5,2405.27,539169320,7253675569216
2022-11-23,2424.36,2427.28,2407.58,2418.01,474789345,7477108020662
2022-11-24,2437.51,2441.33,2428.12,2441.33,481184882,6849558626177
2022-11-25,2442.21,2449.66,2433.57,2437.86,438394239,6347578947005
2022-11-28,2425.05,2425.65,2401.95,2408.27,350496873,6462501436307
2022-11-29,2405.54,2433.87,2401.1,2433.39,550174638,6533346119404
2022-11-30,2424.44,2472.53,2421.42,2472.53,594127344,12469429031424
2022-12-01,2501.43,2501.43,2474.33,2479.84,491383400,8850099247038
2022-12-02,2471.5,2471.5,2434.33,2434.33,468847334,7328393301881
2022-12-05,2442.17,2442.22,2413.05,2419.32,385586134,7717406208213
2022-12-06,2397.7,2416.88,2390.2,2393.16,368635781,6477022385590
2022-12-07,2385.87,2394.88,2377.98,2382.81,332586789,6080662497686
2022-12-08,2386.9,2387.95,2357.2,2371.08,351939439,7552996919747
2022-12-09,2382.73,2390.08,2367.25,2389.04,315674287,7220197808267
2022-12-12,2373.58,2381.87,2368.47,2373.02,499224684,5822259612423
2022-12-13,2385.05,2388.27,2364.87,2372.4,447565388,6659361034224
2022-12-14,2380.81,2400.18,2379.44,2399.25,409799402,5724107192073
2022-12-15,2383.83,2392.11,2360.95,2360.97,375386441,6134217159398
2022-12-16,2329.75,2360.44,2326.83,2360.02,414172006,7206180401653
2022-12-19,2350.78,2358.76,2342.28,2352.17,323987461,5018051573386
2022-12-20,2344.73,2353.86,2324.66,2333.29,358771039,5335838130528
2022-12-21,2346.39,2347.0,2325.78,2328.95,329724466,5102489702486
2022-12-22,2340.0,2356.73,2335.75,2356.73,553052921,9460858960619
2022-12-23,2325.86,2333.08,2311.9,2313.69,366988585,5935798139102
2022-12-26,2312.54,2321.92,2304.2,2317.14,427844636,5205750204132
2022-12-27,2327.52,2335.99,2321.48,2332.79,448498792,7126994120167
2022-12-28,2296.45,2296.45,2276.9,2280.45,405893520,7566892910919
2022-12-29,2265.73,2272.67,2236.38,2236.4,361194425,6036542050335
2023-01-02,2249.95,2259.88,2222.37,2225.67,346344799,5200137586818
2023-01-03,2230.98,2230.98,2180.67,2218.68,410245325,6149082624890
2023-01-04,2205.98,2260.06,2198.82,2255.98,412841149,6487597995523
2023-01-05,2268.2,2281.39,2252.97,2264.65,430977022,7521178466245
2023-01-06,2253.4,2300.62,2253.27,2289.97,398606581,6764112169245
2023-01-09,2315.87,2351.06,2312.56,2350.19,342095527,7028980630776
2023-01-10,2348.04,2370.18,2344.18,2351.31,359914195,6702908456279
2023-01-11,2364.05,2369.66,2350.36,2359.53,369010952,6297145034283
2023-01-12,2376.72,2377.8,2358.33,2365.1,580433350,7837776879492
2023-01-13,2377.34,2397.01,2375.78,2386.09,862230157,6976741116461
2023-01-16,2390.06,2410.22,2387.61,2399.86,517762227,6532806968677
2023-01-17,2400.92,2404.0,2374.65,2379.39,536811108,6314017773643
2023-01-18,2380.36,2383.0,2356.84,2368.32,537392995,5498577136647
2023-01-19,2354.56,2380.34,2354.56,2380.34,370098909,5448179058653
2023-01-20,2380.0,2395.97,2372.57,2395.26,302506895,5025541430084
2023-01-25,2426.58,2432.71,2421.51,2428.57,550087246,6665406114846
2023-01-26,2436.18,2468.65,2426.4,2468.65,486831888,8206398683439
2023-01-27,2474.52,2497.4,2464.53,2484.02,509288123,9092446576759
2023-01-30,2484.64,2491.13,2446.59,2450.47,475410252,9220413382464
2023-01-31,2449.92,2457.48,2423.37,2425.08,617195639,10394784014909
2023-02-01,2446.03,2453.29,2433.37,2449.8,666296326,8596020942471
2023-02-02,2481.94,2486.2,2454.6,2468.88,693116445,9121677725259
2023-02-03,2466.54,2485.08,2460.21,2480.4,496860518,8027060871807
2023-02-06,2461.82,2469.42,2438.04,2438.19,566819415,7671311282395
2023-02-07,2440.14,2456.17,2432.4,2451.71,451159027,7594010675216
2023-02-08,2469.42,2487.35,2465.96,2483.64,415677405,8001678048694
2023-02-09,2470.66,2487.14,2466.61,2481.52,610694361,8986377129166
